timestamp,power_w
1765505115,6.0059
1765505115,6.0059
1765505116,6.0059
1765505116,6.0059
1765505116,6.0059
1765505116,6.1173
1765505116,6.1173
1765505116,6.1173
1765505116,6.1173
1765505116,5.8599
1765505117,5.8599
1765505116,5.8599
1765505117,5.8599
1765505117,5.8599
1765505117,5.722
1765505117,5.7332
1765505117,5.722
1765505117,5.7332
1765505117,5.7332
1765505117,5.6634
1765505117,5.6634
1765505118,5.6634
1765505118,5.6634
1765505118,5.6634
1765505118,6.1417
1765505118,6.1417
1765505118,6.1417
1765505118,6.1417
1765505118,6.1417
1765505118,6.445
1765505119,6.445
1765505119,6.445
1765505119,6.445
1765505119,6.445
1765505119,5.7395
1765505119,5.7395
1765505119,5.7395
1765505119,5.7395
1765505119,5.9731
1765505119,5.9731
1765505120,5.9731
1765505120,5.9731
1765505120,5.9731
1765505120,5.9736
1765505120,5.9736
1765505120,5.9736
1765505120,5.975
1765505120,5.9736
1765505120,5.975
1765505121,5.975
1765505121,5.975
1765505121,5.6204
1765505121,5.6204
1765505121,5.6204
1765505121,5.6204
1765505121,5.6204
1765505121,5.6204
1765505121,5.7986
1765505122,5.7986
1765505122,5.7986
1765505122,5.7986
1765505122,6.7912
1765505122,6.7912
1765505122,6.7912
1765505122,6.7912
1765505122,5.3469
1765505123,5.3469
1765505123,5.3469
1765505123,5.9458
1765505123,5.9458
1765505123,5.9342
1765505123,5.9342
1765505123,5.9342
1765505123,5.3313
1765505123,5.3313
1765505124,5.3313
1765505124,5.3313
1765505124,5.3313
1765505124,5.5775
1765505124,5.5775
1765505124,5.5775
1765505124,5.5775
1765505124,5.5775
1765505124,5.6528
1765505124,5.6528
1765505125,5.6308
1765505125,5.6308
1765505125,5.6308
1765505125,5.8911
1765505125,5.8911
1765505125,5.8911
1765505125,5.8911
1765505125,5.5485
1765505125,5.5485
1765505126,5.5485
1765505126,5.5485
1765505126,5.5485
1765505126,6.3895
1765505126,6.3895
1765505126,6.3895
1765505126,6.3895
1765505126,6.3895
1765505126,5.3157
1765505126,5.3157
1765505127,5.3157
1765505127,5.3157
1765505127,5.3157
1765505127,6.2429
1765505127,6.2429
1765505127,6.2429
1765505127,6.2429
1765505127,6.2429
1765505127,6.2429
1765505127,5.6958
1765505128,5.6958
1765505128,5.6958
1765505128,5.6958
1765505128,5.6975
1765505128,5.6975
1765505128,5.6975
1765505128,5.6975
1765505128,5.6975
1765505128,5.6969
1765505129,5.6969
1765505129,5.6969
1765505129,5.6969
1765505129,5.6969
1765505129,5.5222
1765505129,5.5222
1765505129,5.5222
1765505129,5.5222
1765505129,5.5222
1765505130,5.8041
1765505130,5.8041
1765505130,5.8041
1765505130,5.8041
1765505130,5.6118
1765505130,5.6118
1765505130,5.6118
1765505130,5.6118
1765505130,5.6118
1765505131,5.2152
1765505131,5.2152
1765505131,5.2254
1765505131,5.2254
1765505131,5.2254
1765505131,6.1568
1765505131,6.1568
1765505131,6.1568
1765505131,6.1568
1765505131,5.3704
1765505132,5.3704
1765505132,5.3704
1765505132,5.3704
1765505132,5.3704
1765505132,6.4842
1765505132,6.4715
1765505132,6.4715
1765505132,6.5367
1765505133,6.5367
1765505133,6.5367
1765505133,6.5367
1765505133,6.5367
1765505133,6.5495
1765505133,6.5495
1765505133,6.5495
1765505133,6.5495
1765505133,6.6096
1765505134,6.5967
1765505134,6.5967
1765505134,6.5037
1765505134,6.5037
1765505134,6.5037
1765505134,6.5037
1765505134,6.5037
1765505134,6.0124
1765505134,6.0124
1765505135,6.0124
1765505135,6.0124
1765505135,5.4101
1765505135,5.4101
1765505135,5.4101
1765505135,5.4101
1765505135,5.4101
1765505135,6.2284
1765505135,6.2284
1765505136,6.2284
1765505136,6.2284
1765505136,6.1279
1765505136,6.1279
1765505136,6.1279
1765505136,6.1279
1765505136,5.3877
1765505136,5.3877
1765505137,5.3877
1765505137,6.2139
1765505137,6.2139
1765505137,6.2139
1765505137,6.2139
1765505137,6.2139
1765505137,5.5579
1765505137,5.5579
1765505137,5.5579
1765505138,5.5579
1765505138,5.5579
1765505138,6.1442
1765505138,6.1322
1765505138,6.1322
1765505138,6.1322
1765505138,5.6846
1765505138,5.6846
1765505138,5.6846
1765505139,5.6846
1765505139,5.4017
1765505139,5.4017
1765505139,5.4017
1765505139,5.4017
1765505139,6.8187
1765505139,6.8187
1765505139,6.8053
1765505140,6.7123
1765505140,6.7123
1765505140,6.7123
1765505140,6.7123
1765505140,6.8656
1765505140,6.8656
1765505140,6.8656
1765505140,6.8656
1765505140,5.6015
1765505141,5.6015
1765505141,5.6235
1765505141,5.6235
1765505141,5.6235
1765505141,6.2419
1765505141,6.2419
1765505141,6.2419
1765505141,6.2419
1765505141,5.7072
1765505142,5.7072
1765505142,5.7072
1765505142,5.7072
1765505142,5.7072
1765505142,5.7072
1765505142,5.6449
1765505142,5.6449
1765505142,5.6229
1765505142,5.6229
1765505142,5.6229
1765505143,6.6022
1765505143,6.6022
1765505143,6.6022
1765505143,6.6022
1765505143,5.529
1765505143,5.529
1765505143,5.529
1765505143,5.529
1765505143,5.529
1765505144,5.8597
1765505144,5.8597
1765505144,5.8483
1765505144,5.8483
1765505144,6.166
1765505144,6.166
1765505144,6.166
1765505144,6.166
1765505145,5.9953
1765505145,5.9953
1765505145,5.9953
1765505145,5.9953
1765505145,5.4792
1765505145,5.4792
1765505145,5.4792
1765505145,5.4792
1765505145,5.4792
1765505145,5.679
1765505146,5.679
1765505146,5.679
1765505146,5.679
1765505146,5.679
1765505146,5.842
1765505146,5.842
1765505146,5.842
1765505146,5.842
1765505146,6.1743
1765505147,6.1743
1765505147,6.1743
1765505147,6.1743
1765505147,6.1743
1765505147,5.8587
1765505147,5.8587
1765505147,5.8587
1765505147,5.8587
1765505147,5.8587
1765505148,5.6516
1765505148,5.6516
1765505148,5.6516
1765505148,5.6516
1765505148,5.6517
1765505148,5.6517
1765505148,5.6517
1765505148,5.6517
1765505148,5.8591
1765505149,5.8591
1765505149,5.8591
1765505149,6.1295
1765505149,5.8591
1765505149,6.1295
1765505149,6.1295
1765505149,6.1295
1765505149,5.5096
1765505149,5.5096
1765505150,5.5096
1765505150,5.5096
1765505150,5.4507
1765505150,5.5096
1765505150,5.4507
1765505150,5.4507
1765505150,5.4507
1765505150,5.4507
1765505150,6.4083
1765505151,6.4083
1765505151,6.4083
1765505151,6.4083
1765505151,5.7401
1765505151,5.7513
1765505151,5.1103
1765505151,5.1103
1765505151,5.1103
1765505152,5.1103
1765505152,5.1103
1765505152,5.0065
1765505152,5.0065
1765505152,5.0065
1765505152,5.0065
1765505152,5.0065
1765505152,6.4508
1765505152,6.4256
1765505153,6.4256
1765505153,5.7478
1765505153,5.7478
1765505153,5.7478
1765505153,5.7478
1765505153,5.7478
1765505153,6.5707
1765505153,6.5707
1765505153,6.5707
1765505154,6.5707
1765505154,5.8448
1765505154,5.8448
1765505154,5.8562
1765505154,5.8562
1765505154,5.748
1765505154,5.748
1765505154,5.748
1765505155,5.8709
1765505155,5.8709
1765505155,5.8709
1765505155,5.8709
1765505155,5.8709
1765505155,5.8709
1765505155,5.5968
1765505155,5.5968
1765505155,5.6078
1765505155,5.6078
1765505156,5.6078
1765505156,6.2434
1765505156,6.2434
1765505156,6.2434
1765505156,6.2434
1765505156,5.5763
1765505156,5.5763
1765505156,5.5763
1765505156,5.5763
1765505157,5.5763
1765505157,6.2094
1765505157,6.2094
1765505157,6.2094
1765505157,6.2094
1765505157,6.2094
1765505157,6.2112
1765505157,6.2112
1765505157,6.2112
1765505158,6.2112
1765505158,5.834
1765505158,5.834
1765505158,5.834
1765505158,5.834
1765505158,5.7061
1765505158,5.7061
1765505158,5.7173
1765505158,5.7173
1765505159,5.7173
1765505159,5.8101
1765505159,5.8101
1765505159,5.8101
1765505159,5.8101
1765505159,5.6345
1765505159,5.6345
1765505159,5.6345
1765505159,5.6345
1765505159,5.6345
1765505160,5.5799
1765505160,5.5799
1765505160,5.5908
1765505160,5.5908
1765505160,5.5908
1765505160,5.8852
1765505160,5.8852
1765505160,5.8852
1765505161,6.4646
1765505161,6.4646
1765505161,6.4646
1765505161,6.4646
1765505161,6.4646
1765505161,6.4646
1765505161,5.185
1765505161,5.185
1765505161,5.185
1765505162,5.2481
1765505162,5.2481
1765505162,5.2481
1765505162,5.2481
1765505162,5.4254
1765505162,5.4254
1765505162,5.4254
1765505162,5.4254
1765505162,5.4254
1765505163,5.4254
1765505163,5.8385
1765505163,5.8385
1765505163,5.8385
1765505163,5.8385
1765505163,5.8385
1765505163,5.2997
1765505163,5.2997
1765505163,5.2997
1765505163,5.2997
1765505164,5.4087
1765505164,5.4087
1765505164,5.4087
1765505164,5.4087
1765505164,5.4087
1765505164,5.9186
1765505164,5.9186
1765505164,5.9186
1765505164,5.9186
1765505165,5.9187
1765505165,5.9187
1765505165,5.9187
1765505165,5.9187
1765505165,5.9187
1765505165,5.9754
1765505165,5.9754
1765505165,5.9754
1765505165,5.9754
1765505165,5.9754
1765505166,5.9754
1765505166,6.0816
1765505166,6.0816
1765505166,6.0935
1765505166,6.0935
1765505166,6.0935
1765505166,5.8478
1765505166,5.8478
1765505166,5.8478
1765505166,5.8478
1765505167,6.4473
1765505167,6.4473
1765505167,6.4473
1765505167,6.4473
1765505167,6.4473
1765505167,6.4473
1765505167,5.7079
1765505167,5.7079
1765505167,5.7191
1765505168,5.7191
1765505168,5.9313
1765505168,5.9313
1765505168,5.9313
1765505168,5.9313
1765505168,5.9313
1765505168,5.8581
1765505168,5.8581
1765505168,5.8581
1765505169,5.8581
1765505169,6.4096
1765505169,6.4096
1765505169,6.4222
1765505169,6.4222
1765505169,6.4222
1765505169,5.6646
1765505169,5.6646
1765505169,5.6646
1765505170,5.6646
1765505170,5.1139
1765505170,5.1139
1765505170,5.1139
1765505170,5.1139
1765505170,5.6034
1765505170,5.6034
1765505170,5.6034
1765505171,5.6034
1765505171,5.8924
1765505171,5.8924
1765505171,5.8924
1765505171,5.8924
1765505171,5.8924
1765505171,5.3556
1765505171,5.3556
1765505171,5.3556
1765505171,5.3556
1765505172,6.2667
1765505172,6.2667
1765505172,6.2667
1765505172,6.2667
1765505172,6.2667
1765505172,6.0828
1765505172,6.0828
1765505172,6.0828
1765505172,6.0828
1765505173,6.0828
1765505173,5.4674
1765505173,5.4674
1765505173,5.4674
1765505173,5.4674
1765505173,5.4674
1765505173,5.4674
1765505173,6.2566
1765505173,6.2566
1765505173,6.2566
1765505174,6.2566
1765505174,6.2566
1765505174,5.7808
1765505174,5.7808
1765505174,5.7808
1765505174,5.7808
1765505174,5.7808
1765505174,5.791
1765505174,5.791
1765505174,5.791
1765505175,5.791
1765505175,5.791
1765505175,5.9432
1765505175,5.9432
1765505175,5.9432
1765505175,5.9432
1765505175,5.9432
1765505175,6.5748
1765505176,6.5748
1765505175,6.5748
1765505176,6.5748
1765505176,5.7767
1765505176,5.7767
1765505176,5.7767
1765505176,5.7767
1765505176,5.7767
1765505176,5.7767
1765505177,6.2714
1765505176,6.2714
1765505177,6.2714
1765505177,5.687
1765505177,5.687
1765505177,5.687
1765505177,5.687
1765505177,5.687
1765505177,5.4565
1765505177,5.4565
1765505178,5.4565
1765505178,6.0337
1765505178,6.0337
1765505178,6.0101
1765505178,6.0101
1765505178,6.4376
1765505178,6.4376
1765505178,6.4376
1765505178,6.4376
1765505179,6.4376
1765505179,6.7027
1765505179,6.7027
1765505179,6.7027
1765505179,6.7027
1765505179,6.7027
1765505179,5.4462
1765505179,5.4462
1765505179,5.4676
1765505180,5.4676
1765505180,6.105
1765505180,6.105
1765505180,6.105
1765505180,6.105
1765505180,6.3082
1765505180,6.3082
1765505180,6.3082
1765505180,6.3082
1765505181,5.5185
1765505181,5.5185
1765505181,5.5293
1765505181,5.5293
1765505181,6.5657
1765505181,6.5657
1765505181,6.5657
1765505181,5.988
1765505182,5.988
1765505182,5.988
1765505182,5.988
1765505182,5.988
1765505182,5.7551
1765505182,5.7664
1765505182,5.7664
1765505182,6.0343
1765505183,6.0343
1765505183,6.0343
1765505183,5.9051
1765505183,5.9051
1765505183,5.9051
1765505183,5.9051
1765505183,5.9051
1765505183,5.9051
1765505183,6.9408
1765505184,6.9408
1765505184,6.9408
1765505184,6.9408
1765505184,6.1594
1765505184,6.1594
1765505184,6.1594
1765505184,6.1594
1765505184,6.07
1765505184,6.07
1765505185,6.07
1765505185,6.07
1765505185,5.7803
1765505185,5.7916
1765505185,5.7916
1765505185,5.49
1765505185,5.49
1765505185,5.49
1765505186,5.49
1765505186,6.3026
1765505186,6.3026
1765505186,6.3026
1765505186,6.3026
1765505186,6.3026
1765505186,5.7691
1765505186,5.7691
1765505186,5.7691
1765505187,5.7691
1765505187,5.4736
1765505187,5.4736
1765505187,5.4736
1765505187,5.4736
1765505187,6.5677
1765505187,6.5677
1765505187,6.5677
1765505187,6.5677
1765505188,6.0109
1765505188,6.0109
1765505188,6.0109
1765505188,6.0109
1765505188,6.0132
1765505188,6.0132
1765505188,6.0132
1765505188,6.0132
1765505189,6.0132
1765505189,5.4976
1765505189,5.4976
1765505189,5.4976
1765505189,5.4976
1765505189,5.4976
1765505189,5.378
1765505189,5.378
1765505189,5.378
1765505189,5.378
1765505190,5.6085
1765505190,5.6085
1765505190,5.6085
1765505190,5.6085
1765505190,6.4003
1765505190,6.4003
1765505190,6.4003
1765505190,6.4003
1765505190,6.4003
1765505191,5.5143
1765505191,5.5251
1765505191,5.3003
1765505191,5.3003
1765505191,5.3003
1765505191,5.3003
1765505191,5.4384
1765505191,5.4384
1765505192,5.4384
1765505192,5.4384
1765505192,5.4384
1765505192,5.4384
1765505192,5.4385
1765505192,5.4385
1765505192,5.4385
1765505192,5.4385
1765505192,5.439
1765505193,5.439
1765505193,5.439
1765505193,5.439
1765505193,5.439
1765505193,5.2588
1765505193,5.2588
1765505193,5.2588
1765505193,5.2588
1765505193,5.2588
1765505193,5.2588
1765505194,6.0741
1765505194,6.0741
1765505194,6.0741
1765505194,6.0741
1765505194,5.5022
1765505194,5.5022
1765505194,5.5022
1765505194,5.5022
1765505194,5.5022
1765505195,5.5674
1765505195,5.5674
1765505195,5.5674
1765505195,5.5674
1765505195,5.3285
1765505195,5.5674
1765505195,5.3285
1765505195,5.3389
1765505196,5.8194
1765505195,5.3389
1765505196,5.8194
1765505196,5.8194
1765505196,5.9747
1765505196,5.8194
1765505196,5.9747
1765505196,5.9747
1765505196,5.9747
1765505196,6.2502
1765505197,6.238
1765505197,6.238
1765505197,6.238
1765505197,5.4091
1765505197,5.4091
1765505197,5.4091
1765505197,5.4091
1765505197,5.4091
1765505198,5.7706
1765505197,5.7706
1765505198,5.7706
1765505198,5.7706
1765505198,5.9362
1765505198,5.9362
1765505198,5.9479
1765505198,5.9479
1765505198,5.4124
1765505198,5.4124
1765505199,5.4124
1765505199,5.4124
1765505199,6.3296
1765505199,6.3296
1765505199,6.3296
1765505199,6.3296
1765505199,6.3296
1765505199,5.5021
1765505199,5.5021
1765505200,5.5129
1765505200,5.5129
1765505200,5.5129
1765505200,6.0046
1765505200,6.0046
1765505200,6.0046
1765505200,6.0046
1765505200,6.0046
1765505200,5.3273
1765505201,5.3273
1765505201,5.3273
1765505201,5.3273
1765505201,5.3273
1765505201,5.6472
1765505201,5.6472
1765505201,5.8174
1765505201,5.6472
1765505201,5.8174
1765505202,5.8174
1765505202,5.8174
1765505202,5.0681
1765505202,5.0681
1765505202,5.0681
1765505202,5.0681
1765505202,5.0681
1765505203,5.7122
1765505202,5.7122
1765505203,5.7122
1765505203,5.7122
1765505203,6.0868
1765505203,6.0868
1765505203,6.0868
1765505203,6.0868
1765505203,5.8243
1765505204,5.8243
1765505203,5.8243
1765505204,5.8243
1765505204,5.8243
1765505204,5.384
1765505204,5.384
1765505204,5.384
1765505204,5.5336
1765505204,5.384
1765505204,5.5336
1765505205,5.5336
1765505205,5.4227
1765505205,5.4227
1765505205,5.4227
1765505205,5.4227
1765505205,5.2562
1765505205,5.246
1765505206,6.0482
1765505205,5.246
1765505206,6.0482
1765505206,6.0482
1765505206,6.0482
1765505206,6.0482
1765505206,6.0464
1765505206,6.0464
1765505206,6.0464
1765505206,6.0464
1765505207,6.0464
1765505207,5.0033
1765505207,5.0033
1765505207,5.0131
1765505207,5.0131
1765505207,5.0131
1765505207,5.4079
1765505207,5.4079
1765505207,5.4079
1765505208,5.7916
1765505208,5.7916
1765505208,5.7916
1765505208,5.7916
1765505208,5.7916
1765505208,5.6542
1765505208,5.6542
1765505208,5.6542
1765505208,5.6544
1765505209,5.6544
1765505209,5.6544
1765505209,5.2742
1765505209,5.6544
1765505209,5.2742
1765505209,5.2742
1765505209,5.2742
1765505209,5.2742
1765505210,5.6547
1765505210,5.6547
1765505210,5.6547
1765505210,5.6547
1765505210,5.4116
1765505210,5.4116
1765505210,5.4116
1765505210,6.0457
1765505210,6.0457
1765505211,6.0457
1765505211,6.0457
1765505211,6.0457
1765505211,6.0457
1765505211,5.8601
1765505211,5.8601
1765505211,5.8601
1765505211,5.8601
1765505211,5.5202
1765505211,5.5202
1765505212,5.5202
1765505212,5.5678
1765505212,5.5202
1765505212,5.5678
1765505212,5.5678
1765505212,5.5678
1765505212,5.5678
1765505212,5.0662
1765505212,5.5678
1765505213,5.0761
1765505213,5.0761
1765505213,6.0334
1765505213,5.0761
1765505213,6.0334
1765505213,6.0334
1765505213,5.6361
1765505213,5.6361
1765505213,6.0334
1765505214,5.6361
1765505214,5.6361
1765505214,5.6361
1765505214,5.6361
1765505214,5.5639
1765505214,5.5639
1765505214,5.5639
1765505214,5.5639
1765505214,5.566
1765505215,5.566
1765505215,5.566
1765505215,5.566
1765505215,6.1202
1765505215,6.1202
1765505215,6.1202
1765505215,6.1202
1765505216,4.8391
1765505215,6.1202
1765505215,4.8391
1765505216,4.8486
1765505216,4.8486
1765505216,4.8486
1765505216,5.2375
1765505216,5.2375
1765505216,5.8415
1765505216,5.2375
1765505216,5.8415
1765505217,5.8415
1765505217,5.8415
1765505217,5.8415
1765505217,5.9382
1765505217,5.9382
1765505217,5.9382
1765505217,6.2118
1765505217,6.2118
1765505218,6.2118
1765505218,5.544
1765505218,5.544
1765505218,5.544
1765505218,5.544
1765505218,5.0109
1765505218,5.0207
1765505218,5.0207
1765505219,5.6283
1765505219,5.6283
1765505219,5.6283
1765505219,5.6283
1765505219,5.4125
1765505219,5.4125
1765505219,5.4125
1765505219,5.4125
1765505220,5.9761
1765505219,5.4125
1765505220,5.9761
1765505220,5.7491
1765505220,5.9761
1765505220,5.7491
1765505220,5.7491
1765505220,5.7491
1765505220,5.4319
1765505221,5.4319
1765505221,5.4319
1765505221,5.4319
1765505221,5.335
1765505221,5.3246
1765505221,5.3246
1765505221,5.7148
1765505222,5.7148
1765505221,5.7148
1765505222,5.5094
1765505222,5.7148
1765505222,5.5094
1765505222,5.5094
1765505222,5.986
1765505222,5.5094
1765505222,5.9743
1765505223,5.9743
1765505223,5.9743
1765505223,5.9731
1765505223,5.9731
1765505223,5.9731
1765505223,5.517
1765505223,5.517
1765505223,5.517
1765505223,5.517
1765505224,5.1613
1765505224,5.1613
1765505224,5.1613
1765505224,6.1485
1765505224,6.1485
1765505224,6.1485
1765505224,6.1485
1765505224,6.1485
1765505224,5.4486
1765505225,5.4486
1765505225,5.4486
1765505225,5.4486
1765505225,5.9484
1765505225,5.4486
1765505225,5.9484
1765505225,5.9367
1765505225,6.0986
1765505226,6.0986
1765505226,6.0986
1765505226,6.0986
1765505226,5.5534
1765505226,5.5534
1765505226,5.5534
1765505226,5.5534
1765505226,5.1773
1765505227,5.1875
1765505227,5.7058
1765505227,5.7058
1765505227,5.7058
1765505227,5.1057
1765505227,5.1057
1765505227,5.1057
1765505228,5.1057
1765505228,5.2988
1765505228,5.2988
1765505228,5.2988
1765505228,5.2988
1765505228,5.4489
1765505228,5.4489
1765505228,5.4489
1765505229,5.6677
1765505228,5.4489
1765505229,5.6677
1765505229,5.6677
1765505229,5.6677
1765505229,5.9597
1765505229,5.9597
1765505229,5.9714
1765505229,5.9714
1765505229,5.9714
1765505230,6.16
1765505230,6.16
1765505230,6.16
1765505230,5.9807
1765505230,5.9807
1765505230,5.9807
1765505230,5.9807
1765505230,5.5442
1765505231,5.5442
1765505231,5.555
1765505231,5.2748
1765505231,5.2748
1765505231,5.2748
1765505231,5.8955
1765505231,5.8955
1765505231,5.8955
1765505232,5.8955
1765505232,5.5526
1765505232,5.5526
1765505232,5.5526
1765505232,5.5533
1765505232,5.5533
1765505232,6.0635
1765505233,6.0635
1765505233,6.0635
1765505233,6.0635
1765505233,6.4289
1765505233,6.4415
1765505233,6.4415
1765505233,6.0254
1765505234,6.0254
1765505234,6.0254
1765505234,6.0106
1765505234,6.0106
1765505234,6.0106
1765505234,6.0106
1765505234,5.587
1765505234,5.598
1765505235,5.598
1765505235,5.7815
1765505235,5.7815
1765505235,5.7815
1765505235,5.2713
1765505235,5.2713
1765505235,5.2713
1765505235,5.2713
1765505236,6.0631
1765505236,6.0631
1765505236,6.0512
1765505236,6.0512
1765505236,5.7731
1765505236,5.7731
1765505236,5.7731
1765505236,5.9476
1765505237,5.9476
1765505237,5.9476
1765505237,5.9476
1765505237,5.948
1765505237,5.9476
1765505237,5.948
1765505237,5.9364
1765505237,5.9364
1765505238,5.6465
1765505237,5.6465
1765505238,5.6465
1765505238,5.6465
1765505238,5.9974
1765505238,5.9974
1765505238,5.9974
1765505238,5.9974
1765505238,5.9974
1765505238,4.9779
1765505239,4.9876
1765505239,4.9876
1765505239,5.8557
1765505239,5.8557
1765505239,5.8557
1765505239,5.8557
1765505239,5.511
1765505239,5.8557
1765505239,5.511
1765505240,5.511
1765505240,5.511
1765505240,5.3867
1765505240,5.511
1765505240,5.3867
1765505240,5.3867
1765505240,5.3867
1765505240,5.6019
1765505241,5.6019
1765505240,5.6019
1765505241,5.6019
1765505241,6.127
1765505241,6.127
1765505241,6.127
1765505241,6.127
1765505241,5.3254
1765505241,5.3359
1765505241,5.3254
1765505242,5.3359
1765505242,5.3359
1765505242,5.2175
1765505242,5.2175
1765505242,5.2175
1765505242,5.2175
1765505242,5.4171
1765505242,5.4171
1765505242,5.4171
1765505243,5.4171
1765505243,5.5944
1765505243,5.5944
1765505243,5.5944
1765505243,5.5944
1765505243,5.5944
1765505243,4.8482
1765505243,4.8482
1765505243,4.8482
1765505244,5.7033
1765505244,5.7033
1765505244,5.7033
1765505244,5.7033
1765505244,5.4675
1765505244,5.4675
1765505244,5.4675
1765505244,5.4675
1765505245,5.4675
1765505245,5.0598
1765505245,5.0598
1765505245,5.0598
1765505245,5.0598
1765505245,5.6298
1765505245,5.6298
1765505245,5.6298
1765505245,5.6298
1765505246,5.6298
1765505246,5.2921
1765505246,5.2921
1765505246,5.3025
1765505246,5.3025
1765505246,5.2264
1765505246,5.2264
1765505246,5.2264
1765505246,5.2264
1765505246,5.2264
1765505247,5.227
1765505247,5.227
1765505247,5.227
1765505247,5.227
1765505247,5.4055
1765505247,5.4055
1765505247,5.4055
1765505248,5.3019
1765505247,5.4055
1765505248,5.3019
1765505248,5.3019
1765505248,5.3019
1765505248,5.3019
1765505248,5.4178
1765505248,5.4178
1765505248,5.4178
1765505248,5.4178
1765505249,5.1897
1765505248,5.4178
1765505249,5.1897
1765505249,5.1897
1765505249,5.5355
1765505249,5.1897
1765505249,5.5355
1765505249,5.5355
1765505249,5.6391
1765505250,5.6391
1765505250,5.6391
1765505250,5.6391
1765505250,5.4531
1765505250,5.4531
1765505250,5.4531
1765505250,5.4531
1765505250,5.4559
1765505251,5.4559
1765505251,5.4559
1765505251,5.2272
1765505251,5.2272
1765505251,5.2272
1765505251,5.2272
1765505251,5.2272
1765505251,5.4129
1765505251,5.4129
1765505252,5.4129
1765505252,5.4129
1765505252,5.486
1765505252,5.486
1765505252,5.486
1765505252,5.476
1765505252,5.476
1765505252,5.476
1765505253,5.476
1765505253,5.476
1765505253,5.5401
1765505253,5.5401
1765505253,5.551
1765505253,5.551
1765505253,5.1018
1765505253,5.1018
1765505253,5.1018
1765505254,5.1018
1765505254,5.3335
1765505254,5.3335
1765505254,5.3335
1765505254,5.3335
1765505254,5.3335
1765505254,5.6695
1765505254,5.6806
1765505254,5.6695
1765505255,5.2071
1765505255,5.2071
1765505255,5.2071
1765505255,5.2071
1765505255,5.5258
1765505255,5.5258
1765505255,5.5258
1765505255,5.5258
1765505255,5.5258
1765505256,5.5258
1765505256,5.7543
1765505256,5.743
1765505256,5.5557
1765505256,5.5557
1765505256,5.5557
1765505256,5.5557
1765505256,5.5557
1765505257,5.7874
1765505257,5.7874
1765505257,5.7874
1765505257,5.8415
1765505257,5.8415
1765505257,5.8301
1765505257,5.8301
1765505257,5.7388
1765505258,5.7388
1765505258,5.7388
1765505258,5.7388
1765505258,5.4483
1765505258,5.4483
1765505258,5.4483
1765505258,5.4483
1765505258,5.4502
